	Unnamed: 0	Unnamed: 0.1	Unnamed: 0.1.1	NCBI_GENE_ID	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	Protein IDs	St7_prot	St8_prot	St9_prot	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts	St7_muts	St8_muts	St9_muts	functions
122	122	122	122	argG	1.7253521126760605	2.0915492957746498	0.9964788732394372	1.4330985915493	1.28169014084507	Argininosuccinate synthase (EC 6.3.4.5)					0	0	0	0	0	0	0	0	Metabolism
123	123	123	123	argH	1.3977900552486202	2.7292817679557997	1.34806629834254	1.80662983425414	1.22099447513812	Argininosuccinate lyase (EC 4.3.2.1)					0	0	0	0	0	0	0	0	Not annotated
124	124	124	124	argI	2.8761061946902697	4.132743362831859	1.13274336283186	2.2831858407079597	2.17699115044248	Ornithine carbamoyltransferase (EC 2.1.3.3)					1	1	1	1	1	0	0	0	Not annotated
125	125	125	125	argK	3.375	5.0454545454545405	0.943181818181818	2.625	1.6363636363636398	putative periplasmic protein kinase ArgK and related GTPases of G3E family					0	0	0	0	0	0	0	0	Not annotated
126	126	126	126	argO	1.35251798561151	2.4028776978417303	1.5395683453237399	1.33812949640288	0.964028776978417	Arginine exporter protein ArgO					0	0	0	0	0	0	0	0	Not annotated
127	127	127	127	argP	1.4402035623409701	2.1501272264631	1.6692111959287501	1.96437659033079	1.84223918575064	Chromosome initiation inhibitor	sp|P0A8S1|ARGP_ECOLI;sp|C5A0I6|ARGP_ECOBW;sp|B1XEK1|ARGP_ECODH	1.125	5.25	1.375	0	0	0	0	0	0	0	0	Not annotated
128	128	128	128	argR	1.5171875	1.1921875	0.7875	0.81875	1.18828125	Arginine pathway regulatory protein ArgR, repressor of arg regulon	sp|P0A6D0|ARGR_ECOLI;sp|C4ZSX5|ARGR_ECOBW;sp|B1XHL0|ARGR_ECODH	1.3333333333333333	9.0	2.6666666666666665	0	0	0	0	0	0	0	0	Not annotated
129	129	129	129	argS	3.95904436860068	4.05233219567691	5.18202502844141	4.122866894197951	1.2025028441410701	Arginyl-tRNA synthetase (EC 6.1.1.19)					0	0	0	0	0	0	0	0	Translation
130	130	130	130	argT	0.487201365187713	0.395477815699659	0.3596416382252561	0.343003412969283	0.66339590443686	Lysine-arginine-ornithine-binding periplasmic protein precursor (TC 3.A.1.3.1)	sp|P09551|ARGT_ECOLI	1.1428571428571428	3.0	0.7857142857142856	0	0	0	0	0	0	0	0	Transport
131	132	132	132	argW	1.5625	2.09375	1.34375	1.5	0.65625	tRNA-Arg-CCT					0	0	0	0	0	0	0	0	Not annotated
132	133	133	133	argX	0.8846153846153849	1.1923076923076898	2.26923076923077	1.38461538461538	0.538461538461538	tRNA-Arg-CCG					0	0	0	0	0	0	0	0	Not annotated
133	134	134	134	argY	1.3560924369747902	1.40231092436975	1.68382352941176	1.5556722689075602	0.369747899159664	tRNA-Arg-ACG					0	0	0	0	0	0	0	0	Translation
134	135	135	135	argY	0.74390243902439	1.0949741315594999	1.68736141906874	1.13008130081301	0.30007390983000704	tRNA-Arg-ACG					0	0	0	0	0	0	0	0	Translation
135	136	136	136	argY	0.660079051383399	0.7154150197628459	0.932806324110672	0.626482213438735	0.25197628458498	tRNA-Arg-ACG					0	0	0	0	0	0	0	0	Translation
136	137	137	137	argY	0.625	0.795454545454546	1.73579545454545	0.7897727272727271	0.41761363636363596	tRNA-Arg-ACG					0	0	0	0	0	0	0	0	Translation
137	138	138	138	arnT	3.19444444444444	4.52777777777778	1.44444444444444	2.90740740740741	2.1018518518518503	Polymyxin resistance protein ArnT, undecaprenyl phosphate-alpha-L-Ara4N transferase; Melittin resistance protein PqaB					0	0	0	0	0	0	0	0	Not annotated
138	139	139	139	aroA	1.66539923954373	2.3307984790874503	1.8745247148288997	2.45627376425856	1.2433460076045602	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	sp|P0A6D3|AROA_ECOLI;sp|C4ZQ34|AROA_ECOBW;sp|B1X848|AROA_ECODH	0.9333333333333332	3.3	1.0666666666666669	0	0	0	0	0	0	0	0	Not annotated
139	140	140	140	aroB	1.52708058124174	1.75429326287979	2.23513870541612	1.91017173051519	1.3698811096433299	3-dehydroquinate synthase (EC 4.2.3.4)	sp|P07639|AROB_ECOLI;sp|C4ZUP4|AROB_ECOBW;sp|B1X736|AROB_ECODH	1.0625000000000002	3.1875	1.0	0	0	0	0	0	0	0	0	Not annotated
140	141	141	141	aroC	2.67298578199052	2.44549763033175	2.80094786729858	2.69668246445498	1.86255924170616	Chorismate synthase (EC 4.2.3.5)	sp|P12008|AROC_ECOLI;sp|C4ZVM2|AROC_ECOBW;sp|B1X9K2|AROC_ECODH	1.0	3.0	1.2222222222222219	0	0	0	0	0	0	0	0	Not annotated
141	142	142	142	aroD	2.55263157894737	3.17543859649123	1.5526315789473701	1.9298245614035097	1.73684210526316	3-dehydroquinate dehydratase I (EC 4.2.1.10)	sp|P05194|AROD_ECOLI;sp|C4ZYF5|AROD_ECOBW;sp|B1XG01|AROD_ECODH	1.7500000000000002	5.625	1.7500000000000002	0	0	0	0	0	0	0	0	Not annotated
142	143	143	143	aroE	1.27232142857143	1.67410714285714	1.12053571428571	1.15625	1.22767857142857	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	sp|P15770|AROE_ECOLI;sp|C4ZUD6|AROE_ECOBW;sp|B1X6D4|AROE_ECODH	0.6666666666666666	1.5	0.8333333333333334	0	0	0	0	0	0	0	0	Not annotated
143	144	144	144	aroF	1.99645390070922	2.1241134751773	2.06382978723404	2.0886524822695	1.76950354609929	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	sp|P00888|AROF_ECOLI	0.8666666666666666	2.6	0.7333333333333333	0	0	0	0	0	0	0	0	Not annotated
144	145	145	145	aroG	0.7383573243014391	1.10414902624894	0.920406435224386	0.8433530906011851	1.0245554614733299	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	sp|P0AB91|AROG_ECOLI	1.58974358974359	4.615384615384615	1.5384615384615383	0	0	0	0	0	0	0	0	Not annotated
145	146	146	146	aroH	3.04195804195804	4.12587412587413	3.40909090909091	4.5454545454545485	0.9720279720279721	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	sp|P00887|AROH_ECOLI	0.7894736842105263	2.8421052631578947	0.9473684210526316	0	0	0	0	0	0	0	0	Not annotated
146	147	147	147	aroL	2.22477064220184	2.2064220183486203	1.5045871559633002	1.73853211009174	1.18348623853211	Shikimate kinase III (EC 2.7.1.71)					0	0	0	0	0	0	0	0	Not annotated
147	148	148	148	aroM	2.9017341040462403	1.97109826589595	1.3930635838150305	1.33526011560694	1.91907514450867	AroM protein					0	0	0	0	0	0	0	0	Not annotated
148	149	149	149	aroP	1.65938864628821	2.4410480349345	1.18777292576419	1.41048034934498	1.64628820960699	Aromatic amino acid transport protein AroP	sp|P15993|AROP_ECOLI	1.2	1.7999999999999998	1.0	0	1	1	1	1	0	0	0	Not annotated
149	150	150	150	arpA	4.11602209944751	4.01104972375691	1.2817679558011101	2.0828729281768	1.80662983425414	Ankyrin-repeat protein A					0	0	0	0	0	0	0	0	Regulation
150	151	151	151	arpB	5.46067415730337	3.3146067415730296	1.29213483146067	1.8876404494382	1.25842696629213	FIG00638086: hypothetical protein					0	0	0	0	0	0	0	0	Not annotated
151	152	152	152	arpB	4.0410958904109595	3.7123287671232905	0.6712328767123289	1.83561643835616	1.65753424657534	Ankyrin-repeat protein A					0	0	0	0	0	0	0	0	Not annotated
152	153	153	153	arsB	3.61111111111111	7.77777777777778	4.38888888888889	6.09722222222222	4.72222222222222	Arsenic efflux pump protein					0	0	0	0	0	0	0	0	Not annotated
153	154	154	154	arsC	2.6666666666666696	5.7592592592592595	2.57407407407407	4.296296296296299	2.57407407407407	Arsenate reductase (EC 1.20.4.1)					0	0	0	0	0	0	0	0	Not annotated
154	155	155	155	arsR	1.7142857142857095	5.35714285714286	3.5	4.303571428571431	5.803571428571429	Arsenical resistance operon repressor					0	1	1	1	1	0	0	0	Not annotated
155	156	156	156	artI	0.615384615384615	0.7836538461538459	0.45192307692307704	0.46634615384615397	0.4615384615384621	Arginine ABC transporter, periplasmic arginine-binding protein ArtI	sp|P30859|ARTI_ECOLI	0.6956521739130435	3.130434782608696	1.0434782608695652	0	0	0	0	0	0	0	0	Not annotated
156	157	157	157	artJ	1.9756097560975598	2.1585365853658502	0.603658536585366	1.32926829268293	0.902439024390244	Arginine ABC transporter, periplasmic arginine-binding protein ArtJ	sp|P30860|ARTJ_ECOLI	1.1914893617021278	3.127659574468085	1.1489361702127658	0	0	0	0	0	0	0	0	Not annotated
157	158	158	158	artM	0.766536964980545	1.20622568093385	1.01556420233463	1.04669260700389	0.77431906614786	Arginine ABC transporter, permease protein ArtM					0	0	1	1	1	0	0	0	Not annotated
158	159	159	159	artQ	0.861635220125786	1.54088050314465	0.6352201257861639	1.14465408805031	0.9685534591194972	Arginine ABC transporter, permease protein ArtQ					0	0	1	1	1	0	0	0	Not annotated
159	160	160	160	ascB	2.87341772151899	4.03164556962025	1.36075949367089	2.4556962025316498	1.90506329113924	6-phospho-beta-glucosidase ascB (EC 3.2.1.86)					0	0	0	0	0	0	0	0	Not annotated
160	161	161	161	ascF	3.0	3.66086956521739	2.02608695652174	2.60869565217391	2.65217391304348	PTS system, arbutin-, cellobiose-, and salicin-specific IIBC component (EC 2.7.1.69)					0	0	0	0	0	0	0	0	Not annotated
161	162	162	162	ascG	2.26890756302521	2.8739495798319306	1.5672268907563	1.84873949579832	1.42857142857143	AscBF operon repressor					0	0	0	0	0	0	0	0	Not annotated
162	163	163	163	asd	0.526008182349503	0.705435417884278	0.702513150204559	0.7650496785505551	1.07773232028054	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)					0	0	0	0	0	0	0	0	Not annotated
163	164	164	164	aslA	1.91037735849057	2.55188679245283	1.18867924528302	1.7358490566037699	1.66509433962264	Arylsulfatase (EC 3.1.6.1)					0	0	0	0	0	0	0	0	Not annotated
164	165	165	165	aslB	1.9281767955801103	2.0607734806629803	0.950276243093923	1.5138121546961298	1.18232044198895	Putative arylsulfatase regulatory protein					0	0	0	0	0	0	0	0	Not annotated
165	166	166	166	asmA	0.748086290883786	0.944328462073765	0.846207376478775	1.01391788448156	1.5205288796103	A/G-specific adenine glycosylase (EC 3.2.2.-)	sp|P28249|ASMA_ECOLI	2.0	0.0	0.5	0	0	0	0	0	0	0	0	Not annotated
166	167	167	167	asnA	1.01913875598086	1.44019138755981	1.02392344497608	1.00956937799043	1.13875598086124	Aspartate--ammonia ligase (EC 6.3.1.1)	sp|P00963|ASNA_ECOLI;sp|C4ZZ22|ASNA_ECOBW;sp|B1X9X2|ASNA_ECODH	1.0	2.5	0.7222222222222222	0	0	0	0	0	0	0	0	Not annotated
167	168	168	168	asnB	1.09302325581395	1.3805496828752601	0.9852008456659621	0.974630021141649	1.07188160676533	Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4)	sp|P22106|ASNB_ECOLI	1.44	3.36	1.2799999999999998	1	1	1	1	1	0	0	0	Not annotated
168	169	169	169	asnC	2.4731182795698903	2.9139784946236604	1.41935483870968	2.06451612903226	2.03225806451613	Regulatory protein AsnC	sp|P0ACI6|ASNC_ECOLI	2.0	3.0	1.0	0	0	0	0	0	0	0	0	Not annotated
169	170	170	170	asnS	1.3747779751332099	1.45233866193014	1.6956779159265802	1.47306098283008	0.825340438129071	Asparaginyl-tRNA synthetase (EC 6.1.1.22)					0	0	0	0	0	0	0	0	Not annotated
170	171	171	171	asnU	5.2	4.0	1.6	1.6	2.2	tRNA-Asn-GTT					0	0	0	0	0	0	0	0	Not annotated
171	172	172	172	asnU	3.1363636363636402	2.09090909090909	0.45454545454545403	1.3181818181818201	1.3636363636363602	tRNA-Asn-GTT					0	0	0	0	0	0	0	0	Not annotated
172	173	173	173	asnU	2.49166666666667	2.0166666666666697	0.616666666666667	2.5416666666666696	0.275	tRNA-Asn-GTT					0	0	0	0	0	0	0	0	Not annotated
173	174	174	174	asnU	1.18571428571429	2.12857142857143	1.45714285714286	3.14285714285714	0.95	tRNA-Asn-GTT					0	0	0	0	0	0	0	0	Not annotated
174	175	175	175	aspA	0.106441975356857	0.0297006502509226	0.0254242252641034	0.0290562574446896	0.701450860166761	Aspartate ammonia-lyase (EC 4.3.1.1)	sp|P0AC38|ASPA_ECOLI	0.0	0.0	0.0	0	0	0	0	0	0	0	0	Not annotated
175	176	176	176	aspC	0.804210526315789	1.26421052631579	1.33368421052632	1.2863157894736799	0.958947368421053	Aspartate aminotransferase (EC 2.6.1.1)					0	0	0	0	0	0	0	0	Not annotated
176	177	177	177	aspS	2.40740740740741	2.12475633528265	2.45711500974659	2.11013645224172	0.887914230019493	Aspartyl-tRNA synthetase (EC 6.1.1.12)					0	0	0	0	0	0	0	0	Not annotated
177	179	179	179	aspT	2.29223744292237	3.31050228310502	1.2922374429223702	4.13698630136986	0.7305936073059359	tRNA-Asp-GTC					0	0	0	0	0	0	0	0	Not annotated
178	180	180	180	aspT	2.17647058823529	2.82352941176471	0.47058823529411803	2.41176470588235	1.23529411764706	tRNA-Asp-GTC					0	0	0	0	0	0	0	0	Not annotated
179	181	181	181	asr	0.5160642570281121	2.3674698795180698	2.4578313253012003	9.100401606425699	4.54819277108434	Acid shock protein precursor					0	0	0	0	0	0	0	0	Not annotated
180	182	182	182	astA	1.6283783783783798	1.1216216216216202	0.371621621621622	0.7972972972972969	0.810810810810811	Arginine N-succinyltransferase (EC 2.3.1.109)					0	0	0	0	0	0	0	0	Not annotated
181	183	183	183	astB	1.59090909090909	2.35714285714286	0.7142857142857142	1.3311688311688301	0.980519480519481	Succinylarginine dihydrolase (EC 3.5.3.23)					0	0	0	0	0	0	0	0	Not annotated
182	184	184	184	astC	0.734059097978227	0.7371695178849141	0.264385692068429	0.4587869362363921	0.522550544323484	Succinylornithine transaminase (EC 2.6.1.81)					0	0	0	0	0	0	0	0	Not annotated
183	185	185	185	astD	1.35111111111111	1.6266666666666698	0.657777777777778	1.00444444444444	1.06222222222222	Succinylglutamic semialdehyde dehydrogenase (EC 1.2.1.71)					0	0	0	0	0	0	0	0	Not annotated
184	186	186	186	astE	2.28571428571429	2.2330827067669197	0.8270676691729321	1.1654135338345901	0.984962406015037	Succinylglutamate desuccinylase (EC 3.5.1.96)					0	0	0	0	0	0	0	0	Not annotated
185	187	187	187	atoA	4.4	6.76	1.16	2.92	1.92	Acetyl-CoA:acetoacetyl-CoA transferase, beta subunit (EC 2.8.3.8)					0	0	0	0	0	0	0	0	Not annotated
186	188	188	188	atoB	4.01052631578947	5.0631578947368405	1.3368421052631598	2.36842105263158	2.46315789473684	Acetyl-CoA acetyltransferase (EC 2.3.1.9)					0	0	0	0	0	0	0	0	Not annotated
187	189	189	189	atoC	2.2467532467532503	2.2467532467532503	0.7142857142857142	1.64502164502165	1.96969696969697	Acetoacetate metabolism regulatory protein AtoC					0	0	0	0	0	0	0	0	Not annotated
188	190	190	190	atoD	2.1734693877551003	2.7448979591836697	0.938775510204082	2.0306122448979598	1.4081632653061202	Acetyl-CoA:acetoacetyl-CoA transferase, alpha subunit (EC 2.8.3.8)					0	1	1	1	1	0	0	0	Not annotated
189	191	191	191	atoE	3.9156626506024095	4.02409638554217	1.33734939759036	2.3614457831325297	2.28915662650602	Short chain fatty acids transporter					0	0	0	0	0	0	0	0	Transport
190	192	192	192	atoS	1.3529411764705903	1.83422459893048	0.686274509803922	1.1532976827094499	2.1532976827094497	Sensory histidine kinase AtoS					0	0	0	0	0	0	0	0	Not annotated
191	193	193	193	atpA	0.83860319666435	0.584259902710215	1.44301598332175	1.02171646977067	0.970291869353718	ATP synthase alpha chain (EC 3.6.3.14)	sp|P0ABB0|ATPA_ECOLI;sp|C4ZZ12|ATPA_ECOBW;sp|B1X9W2|ATPA_ECODH	1.068627450980392	2.9117647058823533	0.892156862745098	1	1	1	1	1	0	0	0	Not annotated
192	194	194	194	atpB	0.9852780806979279	0.521810250817884	1.00163576881134	0.925845147219193	0.7050163576881129	ATP synthase F0 sector subunit a (EC 3.6.3.14)	sp|P0ABB4|ATPB_ECOLI;sp|C4ZZ10|ATPB_ECOBW;sp|B1X9W0|ATPB_ECODH	0.8803418803418804	2.051282051282051	0.7179487179487181	0	0	0	0	0	0	0	0	Not annotated
193	195	195	195	atpC	0.374234761778014	0.5387277082778811	0.915624168219324	0.969656640936918	1.09049773755656	ATP synthase epsilon chain (EC 3.6.3.14)					0	0	0	0	0	0	0	0	Not annotated
194	196	196	196	atpD	1.0650542118431998	0.7823185988323601	1.4466221851543	1.3415346121768101	1.5225187656380301	ATP synthase beta chain (EC 3.6.3.14)	sp|P0ABA4|ATPD_ECOLI;sp|C4ZZ13|ATPD_ECOBW;sp|B1X9W3|ATPD_ECODH	0.8750000000000001	2.0625	0.6250000000000001	0	0	0	0	0	0	0	0	Not annotated
195	197	197	197	atpE	1.2771929824561399	1.01228070175439	3.3561403508771903	1.3122807017543898	2.3929824561403503	ATP synthase F0 sector subunit c (EC 3.6.3.14)	sp|P0A6E6|ATPE_ECOLI;sp|C4ZZ09|ATPE_ECOBW;sp|B1X9V9|ATPE_ECODH	1.0	3.1875	0.8750000000000001	1	1	1	1	1	0	0	0	Not annotated
196	198	198	198	atpF	0.888937858087263	0.6187747906566771	1.29704715733803	1.10753635962979	1.11502864698105	ATP synthase F0 sector subunit b (EC 3.6.3.14)	sp|P0ABA0|ATPF_ECOLI;sp|B1X9W4|ATPF_ECODH	0.6666666666666666	1.7692307692307692	0.5384615384615384	0	0	0	0	0	0	0	0	Not annotated
197	199	199	199	atpG	1.05382932166302	0.667396061269147	1.09671772428884	1.23019693654267	0.996498905908096	ATP synthase gamma chain (EC 3.6.3.14)	sp|P0ABA6|ATPG_ECOLI;sp|C4ZZ11|ATPG_ECOBW;sp|B1X9W1|ATPG_ECODH	1.0909090909090908	2.8181818181818183	1.181818181818182	0	0	0	0	0	0	0	0	Not annotated
198	200	200	200	atpH	1.36904761904762	0.72108843537415	1.89115646258503	1.35204081632653	1.21938775510204	ATP synthase delta chain (EC 3.6.3.14)					0	0	0	0	0	0	0	0	Not annotated
199	201	201	201	atpI	0.259368836291913	0.3685075608152529	1.05588428665352	0.7044707429322808	0.825115055884287	ATP synthase protein I					0	0	0	0	0	0	0	0	Metabolism
200	202	202	202	avtA	3.1815789473684197	4.13947368421053	3.18947368421053	3.85	1.93552631578947	Valine--pyruvate aminotransferase (EC 2.6.1.66)	sp|P09053|AVTA_ECOLI	1.0769230769230769	2.0769230769230766	0.8461538461538461	0	1	1	1	1	0	0	0	Not annotated
201	203	203	203	azoR	2.883040935672509	2.21052631578947	2.1695906432748497	2.1111111111111103	1.3567251461988301	FMN-dependent NADH-azoreductase	sp|P41407|AZOR_ECOLI	0.8888888888888888	4.333333333333333	1.4444444444444444	0	0	0	0	0	0	0	0	Not annotated
202	204	204	204	bacA	1.7481481481481498	2.62592592592593	1.68148148148148	1.8925925925925904	1.2962962962963	Undecaprenyl-diphosphatase (EC 3.6.1.27)					0	0	0	0	0	0	0	0	Not annotated
203	205	205	205	baeR	4.25333333333333	5.25333333333333	2.6666666666666696	3.44	2.09333333333333	Response regulator BaeR	sp|P69228|BAER_ECOLI	1.3333333333333333	7.0	0.6666666666666666	0	0	0	0	0	0	0	0	Not annotated
204	206	206	206	baeS	4.71111111111111	6.62222222222222	2.4	4.77777777777778	2.6	Sensory histidine kinase BaeS					0	0	0	0	0	0	0	0	Not annotated
205	207	207	207	barA	1.4976851851851898	1.9074074074074097	1.16782407407407	1.42939814814815	1.5416666666666698	BarA sensory histidine kinase (= VarS = GacS)					0	0	0	0	0	0	0	0	Regulation
206	208	208	208	basR	1.44559585492228	2.1606217616580303	0.8238341968911921	1.3937823834196899	1.46632124352332	Transcriptional regulatory protein basR/pmrA	sp|P30843|BASR_ECOLI	1.0	4.5	1.0	0	0	0	0	0	0	0	0	Not annotated
207	209	209	209	basS	1.69337979094077	2.9059233449477286	1.1358885017421598	1.97212543554007	1.28919860627178	Sensor protein basS/pmrB (EC 2.7.3.-)					0	0	0	0	0	0	0	0	Not annotated
208	210	210	210	bax	1.6073697585768705	2.8487928843710297	2.7204574332909797	2.65946632782719	1.67344345616264	BAX protein					0	0	0	0	0	0	0	0	Not annotated
209	211	211	211	bcp	2.14151827553889	3.8622305529522003	2.1340206185567	3.11808809746954	0.9343955014058108	Thiol peroxidase, Bcp-type (EC 1.11.1.15)	sp|P0AE52|BCP_ECOLI	0.96	3.36	1.24	0	0	0	0	0	0	0	0	Not annotated
210	212	212	212	bcr	1.26818181818182	1.3636363636363602	1.2712121212121201	1.3363636363636398	1.36060606060606	MFS family multidrug transport protein, bicyclomycin resistance protein	sp|P28246|BCR_ECOLI	2.0	0.0	0.0	0	0	0	0	0	0	0	0	Not annotated
211	213	213	213	bcsA	1.5562632696390701	2.56050955414013	0.929936305732484	1.6305732484076398	1.15923566878981	Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)					1	1	1	1	1	0	0	0	Not annotated
212	214	214	214	bcsB	1.6897810218978102	2.9744525547445297	0.9270072992700732	1.93430656934307	1.51459854014599	Cyclic di-GMP binding protein precursor					0	0	0	0	0	0	0	0	Not annotated
213	215	215	215	bcsC	1.5724508050089399	2.10017889087657	0.855098389982111	1.8175313059034	1.3881932021466898	Cellulose synthase operon protein C					0	1	1	1	1	0	0	0	Not annotated
214	216	216	216	bcsE	0.3981209630064589	0.6418085731062829	0.20434527304756306	0.507339988256019	0.591309453904874	FIG005274: hypothetical protein					1	1	1	1	1	0	0	0	Not annotated
215	218	218	218	bcsG	1.06818181818182	1.80555555555556	0.580808080808081	1.1237373737373701	0.8484848484848492	FIG002337: predicted inner membrane protein					0	0	0	0	0	0	0	0	Not annotated
216	219	219	219	bcsZ	1.7480314960629901	3.2992125984252	0.874015748031496	1.9606299212598401	1.2677165354330702	Endoglucanase precursor (EC 3.2.1.4)					0	0	0	0	0	0	0	0	Not annotated
217	220	220	220	bdm	0.7307692307692311	0.8461538461538459	0.576923076923077	0.634615384615385	0.826923076923077	Bdm protein					0	0	0	0	0	0	0	0	Not annotated
218	221	221	221	bfd	8.85106382978723	11.085106382978699	13.0	16.212765957446802	2.80851063829787	Bacterioferritin-associated ferredoxin					0	0	0	0	0	0	0	0	Not annotated
219	222	222	222	bfr	0.4066760695815701	0.4461683121767751	0.496944052656323	0.556652562294311	0.587212035731077	Bacterioferritin	sp|P0ABD3|BFR_ECOLI	0.8333333333333334	1.25	0.5	0	0	0	0	0	0	0	0	Not annotated
220	223	223	223	bglA	1.19938650306748	2.01380368098159	2.23312883435583	2.25	1.5230061349693302	6-phospho-beta-glucosidase (EC 3.2.1.86)	sp|Q46829|BGLA_ECOLI	0.9130434782608696	2.608695652173913	0.9565217391304348	0	0	0	0	0	0	0	0	Not annotated
221	224	224	224	bglB	2.59259259259259	5.90740740740741	1.61111111111111	2.82407407407407	1.78703703703704	6-phospho-beta-glucosidase (EC 3.2.1.86)					1	1	1	1	1	0	0	0	Not annotated
222	225	225	225	bglF	2.5306122448979598	3.67573696145125	1.74829931972789	3.0294784580498906	1.04308390022676	PTS system, beta-glucoside-specific IIB component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIC component (EC 2.7.1.69) / PTS system, beta-glucoside-specific IIA component (EC 2.7.1.69)					0	0	0	0	0	0	0	0	Metabolism
