	Unnamed: 0	NCBI_GENE_ID	function	Protein IDs	strain	transcription	muts
401	401	cysC	Not annotated	sp|P0A6J1|CYSC_ECOLI;sp|C4ZZQ4|CYSC_ECOBW;sp|B1XCS6|CYSC_ECODH	1	2.6027397260274	0
402	402	cysD	Not annotated	sp|P21156|CYSD_ECOLI;sp|C4ZZQ6|CYSD_ECOBW;sp|B1XCS8|CYSD_ECODH	1	4.86666666666667	0
403	403	cysE	Not annotated	sp|P0A9D4|CYSE_ECOLI	1	1.45454545454545	0
404	404	cysG	Not annotated	sp|P0AEA8|CYSG_ECOLI;sp|C4ZUM4|CYSG_ECOBW;sp|B1X716|CYSG_ECODH	1	2.6649214659685896	0
405	405	cysH	Not annotated	sp|P17854|CYSH_ECOLI;sp|C4ZZR6|CYSH_ECOBW;sp|B1XDH5|CYSH_ECODH	1	3.71929824561404	0
406	406	cysI	Not annotated	sp|P17846|CYSI_ECOLI;sp|C4ZZR7|CYSI_ECOBW	1	4.615384615384619	0
407	407	cysJ	Not annotated	sp|P38038|CYSJ_ECOLI	1	4.4862385321100895	0
408	408	cysK	Not annotated	sp|P0ABK5|CYSK_ECOLI	1	3.5887353878852304	0
409	409	cysM	Not annotated	sp|P16703|CYSM_ECOLI	1	2.32751091703057	1
410	410	cysN	Not annotated	sp|P23845|CYSN_ECOLI;sp|C4ZZQ5|CYSN_ECOBW;sp|B1XCS7|CYSN_ECODH	1	3.6136363636363598	0
411	411	cysP	Not annotated	sp|P16700|CYSP_ECOLI	1	3.80327868852459	1
412	412	cysQ	Not annotated	sp|P22255|CYSQ_ECOLI	1	1.1859956236323899	0
413	413	cysS	Not annotated		1	3.76532399299475	0
414	414	cysT	Not annotated	sp|P16701|CYST_ECOLI	1	0.625	0
415	415	cysU	Not annotated		1	4.17241379310345	0
416	416	cysW	Not annotated		1	4.40816326530612	1
417	417	cysZ	Not annotated		1	1.04739884393064	0
418	418	cytR	Not annotated		1	1.6353591160221002	0
419	419	dacA	Membrane/cell wall	sp|P0AEB2|DACA_ECOLI	1	3.62916666666667	0
420	420	dacB	Not annotated		1	3.84472049689441	0
421	421	dacC	Not annotated	sp|P08506|DACC_ECOLI	1	0.32513526807673404	0
422	422	dacD	Not annotated		1	2.65384615384615	0
423	423	dadA	Not annotated	sp|P0A6J5|DADA_ECOLI;sp|C4ZTN0|DADA_ECOBW;sp|B1XA76|DADA_ECODH	1	1.07665745856354	1
424	424	dadX	Not annotated		1	0.8427287581699351	0
425	425	dam	Not annotated		1	1.39831697054698	0
426	426	damX	Not annotated	sp|P11557|DAMX_ECOLI	1	2.0771812080536898	0
427	427	dapA	Not annotated	sp|P0A6L2|DAPA_ECOLI	1	1.25587301587302	0
428	428	dapB	Not annotated	sp|P04036|DAPB_ECOLI;sp|C4ZPV7|DAPB_ECOBW;sp|B1XBF6|DAPB_ECODH	1	0.6705882352941179	0
429	429	dapD	Metabolism	sp|P0A9D8|DAPD_ECOLI;sp|C4ZRQ8|DAPD_ECOBW;sp|B1XD35|DAPD_ECODH	1	1.00154400411734	0
430	430	dapE	Not annotated	sp|P0AED7|DAPE_ECOLI;sp|C4ZX46|DAPE_ECOBW;sp|B1XAE3|DAPE_ECODH	1	1.0230179028133	0
431	431	dapF	Not annotated	sp|P0A6K1|DAPF_ECOLI;sp|C4ZZ73|DAPF_ECOBW;sp|B1XAH6|DAPF_ECODH	1	0.8257918552036201	1
432	432	dbpA	Not annotated	sp|P21693|DBPA_ECOLI	1	3.5176470588235302	0
433	433	dcd	Metabolism	sp|P28248|DCD_ECOLI;sp|C4ZSF3|DCD_ECOBW;sp|B1X701|DCD_ECODH	1	0.595543551654288	0
434	434	dcm	Other		1	4.3343949044586	0
435	435	dcp	Not annotated	sp|P24171|DCP_ECOLI	1	3.74346793349169	1
436	436	dcrB	Not annotated	sp|P0AEE1|DCRB_ECOLI	1	1.8607809847198602	0
437	437	dctA	Not annotated		1	0.7315805564047689	0
438	438	dcuA	Not annotated		1	2.13893967093236	0
439	439	dcuB	Not annotated		1	1.66440677966102	1
440	440	dcuC	Not annotated		1	6.33333333333333	0
441	441	dcuC	Not annotated		1	5.05	0
442	442	dcuC	Not annotated		1	5.0	0
443	443	dcuC	Not annotated		1	3.4375	0
444	444	dcuC	Not annotated		1	3.4210526315789505	0
445	445	dcuC	Not annotated		1	3.39130434782609	0
446	446	dcuC	Not annotated		1	2.07407407407407	0
447	447	dcuC	Not annotated		1	1.5652173913043501	0
448	448	dcuC	Not annotated		1	1.52941176470588	0
449	449	dcuC	Not annotated		1	0.666666666666667	0
450	450	dcuC	Not annotated		1	0.307692307692308	0
451	451	dcuD	Not annotated		1	2.55555555555556	0
452	452	dcuR	Not annotated		1	0.9850374064837908	1
453	453	dcuS	Not annotated		1	1.3657056145675301	0
454	454	ddg	Not annotated		1	1.30801033591731	1
455	455	ddlA	Not annotated	sp|P0A6J8|DDLA_ECOLI	1	0.8704284221525601	0
456	456	ddlB	Not annotated	sp|P07862|DDLB_ECOLI	1	0.812852311161218	0
457	457	ddpA	Not annotated		1	3.1233766233766205	0
458	458	ddpB	Not annotated		1	4.09459459459459	0
459	459	ddpC	Not annotated		1	4.31034482758621	0
460	460	ddpD	Not annotated		1	4.50561797752809	0
461	461	ddpF	Not annotated		1	3.625	0
462	462	ddpX	Not annotated		1	2.6770186335403703	0
463	463	deaD	Not annotated	sp|P0A9P6|DEAD_ECOLI	1	2.49053627760252	0
464	464	dedA	Not annotated		1	2.2698863636363598	0
465	465	dedD	Not annotated	sp|P09549|DEDD_ECOLI	1	0.866061293984109	0
466	466	def	Not annotated	sp|P0A6K3|DEF_ECOLI;sp|C4ZUE1|DEF_ECOBW;sp|B1X6D9|DEF_ECODH	1	1.70255993498578	0
467	467	degP	Not annotated	REV__sp|P0C0V0|DEGP_ECOLI	1	1.03764115432873	0
468	468	degP	Not annotated	sp|P0C0V0|DEGP_ECOLI	1	1.03764115432873	0
469	469	degQ	Not annotated	sp|P39099|DEGQ_ECOLI	1	2.17799352750809	0
470	470	degS	Not annotated	sp|P0AEE3|DEGS_ECOLI	1	2.55944055944056	0
471	471	deoA	Not annotated		1	0.4387785354284021	0
472	472	deoB	Not annotated	sp|P0A6K6|DEOB_ECOLI;sp|C4ZT65|DEOB_ECOBW;sp|B1XFJ3|DEOB_ECODH	1	0.7617739403453689	0
473	473	deoC	Not annotated	sp|P0A6L0|DEOC_ECOLI;sp|C4ZT63|DEOC_ECOBW;sp|B1XFJ1|DEOC_ECODH	1	0.5274908363878711	0
474	474	deoD	Not annotated	sp|P0ABP8|DEOD_ECOLI;sp|C4ZT66|DEOD_ECOBW;sp|B1XFJ4|DEOD_ECODH	1	0.660629170638704	0
475	475	deoR	Not annotated		1	2.0487012987013	1
476	476	der	Not annotated	sp|P0A6P5|DER_ECOLI;sp|C4ZX86|DER_ECOBW;sp|B1XAY6|DER_ECODH	1	2.07105719237435	0
477	477	dfp	Not annotated		1	6.344262295081968	0
478	478	dgkA	Not annotated		1	1.31308411214953	0
479	479	dgoA	Not annotated		1	1.88888888888889	0
480	480	dgoD	Not annotated		1	2.2386363636363598	0
481	481	dgoK	Not annotated		1	2.56451612903226	0
482	482	dgoR	Not annotated	sp|P31460|DGOR_ECOLI	1	2.10294117647059	0
483	483	dgoT	Not annotated		1	2.65714285714286	0
484	484	dgsA	Not annotated		1	3.73258003766478	1
485	485	dgt	Not annotated		1	1.35752688172043	0
486	486	dhaH	Not annotated		1	9.172972972972973	0
487	487	dhaK	Not annotated	sp|P76015|DHAK_ECOLI	1	21.340625	0
488	488	dhaL	Not annotated	sp|P76014|DHAL_ECOLI	1	10.168	0
489	489	dhaR	Not annotated		1	3.07509881422925	0
490	490	dicC	Not annotated		1	11.666666666666698	0
491	491	dinB	Not annotated		1	5.1875	0
492	492	dinD	Not annotated		1	3.71844660194175	0
493	493	dinF	Not annotated		1	2.12735849056604	0
494	494	dinG	Not annotated		1	2.52996845425867	0
495	495	dinI	Not annotated	sp|P0ABR1|DINI_ECOLI	1	6.4207188160676525	0
496	496	dinJ	Not annotated	sp|Q47150|DINJ_ECOLI	1	2.39681440443213	0
497	497	dipZ	Not annotated		1	2.9846153846153802	0
498	498	djlA	Not annotated		1	1.3447037701974898	0
499	499	djlB	Not annotated		1	2.91489361702128	0
500	500	djlC	Not annotated		1	2.1747572815533998	1
501	501	dkgA	Metabolism	sp|Q46857|DKGA_ECOLI	1	1.6331658291457298	0
502	502	dkgB	Not annotated	sp|P30863|DKGB_ECOLI	1	6.32038834951456	0
503	503	dksA	Not annotated	sp|P0ABS1|DKSA_ECOLI	1	3.49923296077142	0
504	504	dld	Not annotated	sp|P06149|DLD_ECOLI	1	0.6319875776397521	0
505	505	dmsA	Not annotated	sp|P18775|DMSA_ECOLI	1	0.22509378907878305	1
506	506	dmsB	Not annotated		1	0.5951417004048579	1
507	507	dmsC	Not annotated		1	0.5344827586206901	0
508	508	dmsD	Not annotated		1	1.19731800766284	0
509	509	dnaA	Not annotated	sp|P03004|DNAA_ECOLI;sp|C4ZYX9|DNAA_ECOBW	1	2.0306382978723403	0
510	510	dnaB	Not annotated	sp|P0ACB0|DNAB_ECOLI	1	2.30270906949352	0
511	511	dnaC	Not annotated		1	3.9583333333333295	0
512	512	dnaE	Not annotated		1	1.44789579158317	0
513	513	dnaG	Not annotated		1	3.4817861339600498	0
514	514	dnaJ	Not annotated	sp|P08622|DNAJ_ECOLI;sp|B1XBE0|DNAJ_ECODH;sp|C4ZPU1|DNAJ_ECOBW	1	2.89393939393939	0
515	515	dnaK	Not annotated	sp|P0A6Y8|DNAK_ECOLI	1	3.83547925608011	0
516	516	dnaN	Not annotated		1	2.5	1
517	517	dnaQ	Not annotated		1	2.15471698113208	0
518	518	dnaT	Not annotated	sp|P0A8J2|DNAT_ECOLI;sp|C4ZT45|DNAT_ECOBW;sp|B1XFH3|DNAT_ECODH	1	2.7684210526315804	0
519	519	dnaX	Not annotated		1	1.5567010309278402	0
520	520	dos	Not annotated		1	4.2164948453608195	0
521	521	dppA	Not annotated	sp|P23847|DPPA_ECOLI	1	1.50274000405927	0
522	522	dppB	Not annotated	sp|P0AEF8|DPPB_ECOLI	1	1.73239436619718	1
523	523	dppC	Not annotated		1	1.5495495495495502	0
524	524	dppD	Not annotated	sp|P0AAG0|DPPD_ECOLI	1	1.6198347107438	0
525	525	dppF	Not annotated	sp|P37313|DPPF_ECOLI	1	2.25966850828729	0
526	526	dps	Not annotated	sp|P0ABT2|DPS_ECOLI;sp|C4ZXY4|DPS_ECOBW;sp|B1X7E2|DPS_ECODH	1	0.541888202327921	0
527	527	dsbA	Not annotated	sp|P0AEG4|DSBA_ECOLI	1	2.04444444444444	0
528	528	dsbB	Not annotated	sp|P0A6M2|DSBB_ECOLI	1	1.53092783505155	0
529	529	dsbC	Not annotated	sp|P0AEG6|DSBC_ECOLI	1	2.1877133105802	0
530	530	dsbG	Not annotated	sp|P77202|DSBG_ECOLI	1	3.1867469879518096	0
531	531	dsdA	Not annotated		1	2.2727272727272703	0
532	532	dsdC	Not annotated		1	3.11111111111111	0
533	533	dsdX	Not annotated		1	2.6307692307692303	0
534	534	dsrB	Unknown		1	0.9622641509433959	0
535	535	dtd	Not annotated	sp|P0A6M4|DTD_ECOLI;sp|C5A055|DTD_ECOBW;sp|B1XB55|DTD_ECODH	1	1.25	0
536	536	dusB	Translation		1	1.61365953109072	0
537	537	dusC	Not annotated		1	6.71241830065359	1
538	538	dut	Not annotated	sp|P06968|DUT_ECOLI;sp|C4ZXN2|DUT_ECOBW;sp|B1X974|DUT_ECODH	1	1.4857142857142902	0
539	539	dxr	Not annotated		1	0.667600373482726	0
540	540	dxs	Not annotated	sp|P77488|DXS_ECOLI;sp|C4ZTH7|DXS_ECOBW;sp|B1XF08|DXS_ECODH	1	1.8219298245613997	0
541	541	eaeH	Not annotated		1	3.6	0
542	542	eamA	Not annotated		1	1.9583333333333304	0
543	543	ebgA	Not annotated		1	3.42181818181818	0
544	544	ebgC	Not annotated		1	1.88461538461538	0
545	545	ebgR	Not annotated		1	1.10126582278481	0
546	546	ecnA	Not annotated		1	1.6470588235294097	0
547	547	ecnB	Not annotated	sp|P0ADB7|ECNB_ECOLI	1	0.18079096045197696	0
548	548	eco	Not annotated		1	1.13763066202091	1
549	549	ecpD	Not annotated		1	3.9111111111111097	0
550	550	eda	Not annotated		1	1.16083254493851	0
551	551	edd	Metabolism		1	2.72	0
552	552	efp	Not annotated	sp|P0A6N4|EFP_ECOLI;sp|C5A1D9|EFP_ECOBW;sp|B1XDQ0|EFP_ECODH	1	1.6893362350380805	0
553	553	ego	Not annotated		1	4.56756756756757	0
554	554	elaA	Not annotated	sp|P0AEH3|ELAA_ECOLI	1	1.7017543859649098	1
555	555	elaB	Not annotated	sp|P0AEH5|ELAB_ECOLI	1	0.28060522696011	0
556	556	elaC	Not annotated		1	3.26506024096386	0
557	557	elaD	Not annotated		1	4.67796610169492	1
558	558	elbB	Not annotated	sp|P0ABU5|ELBB_ECOLI	1	2.47887323943662	0
559	559	emrA	Transport	sp|P27303|EMRA_ECOLI	1	1.42372881355932	0
560	560	emrB	Transport		1	2.33587786259542	0
561	561	emrD	Not annotated		1	1.7524590163934401	1
562	562	emrE	Transport		1	1.9979035639412999	0
563	563	emrK	Transport		1	5.16666666666667	1
564	564	emrY	Transport		1	4.06451612903226	0
565	565	emtA	Not annotated	sp|P0C960|EMTA_ECOLI;sp|C4ZTN4|EMTA_ECOBW;sp|B1XAN4|EMTA_ECODH	1	2.97101449275362	0
566	566	endA	Not annotated		1	4.02380952380952	0
567	567	eno	Not annotated	sp|P0A6P9|ENO_ECOLI;sp|C4ZZT2|ENO_ECOBW;sp|B1XDI9|ENO_ECODH	1	0.239110585960578	0
568	568	entA	Not annotated		1	2.74766355140187	1
569	569	entB	Not annotated	sp|P0ADI4|ENTB_ECOLI	1	8.04166666666667	0
570	570	entC	Metabolism	sp|P0AEJ2|ENTC_ECOLI	1	18.793388429752103	0
571	571	entD	Not annotated		1	4.0	1
572	572	entE	Not annotated		1	19.662650602409602	0
573	573	entF	Not annotated		1	4.71586715867159	0
574	574	envC	Not annotated	sp|P37690|ENVC_ECOLI	1	2.8707482993197297	0
575	575	envR	Not annotated		1	2.47126436781609	0
576	576	envY	Not annotated	sp|P10805|ENVY_ECOLI	1	3.06	1
577	577	envZ	Not annotated		1	0.8779956427015251	0
578	578	epd	Not annotated		1	2.22692889561271	0
579	579	eptA	Not annotated		1	2.3846153846153797	0
580	580	eptB	Not annotated		1	1.1351351351351398	0
581	581	era	Not annotated	sp|P06616|ERA_ECOLI;sp|C4ZYI9|ERA_ECOBW;sp|B1XB40|ERA_ECODH	1	2.49163879598662	0
582	582	erfK	Not annotated		1	0.497020262216925	0
583	583	essD	Phage		1	2.57971014492754	0
584	584	essQ	Not annotated		1	3.76470588235294	0
585	585	etp	Not annotated		1	1.25	0
586	586	eutA	Not annotated		1	3.21276595744681	0
587	587	eutB	Not annotated		1	2.42815249266862	0
588	588	eutC	Not annotated		1	2.7108433734939803	1
589	589	eutE	Not annotated		1	3.38888888888889	0
590	590	eutG	Not annotated		1	4.04166666666667	1
591	591	eutH	Not annotated		1	4.60377358490566	1
592	592	eutI	Not annotated		1	3.67796610169492	0
593	593	eutJ	Not annotated		1	3.94444444444444	0
594	594	eutL	Not annotated	sp|P76541|EUTL_ECOLI	1	4.321428571428569	0
595	595	eutP	Not annotated		1	2.0	1
596	596	eutQ	Not annotated		1	2.41935483870968	0
597	597	eutT	Not annotated		1	2.76	0
598	598	evgA	Not annotated	sp|P0ACZ4|EVGA_ECOLI	1	1.58275862068966	0
599	599	evgS	Not annotated		1	1.2	1
600	600	exbB	Not annotated	sp|P0ABU7|EXBB_ECOLI	1	5.20669577874818	0
601	601	exbD	Not annotated	sp|P0ABV2|EXBD_ECOLI	1	6.5	0
602	602	exo	Not annotated		1	1.27083333333333	0
603	603	exoX	Not annotated		1	3.5	0
604	604	exuR	Not annotated	sp|P0ACL2|EXUR_ECOLI	1	2.02168861347792	0
605	605	exuT	Not annotated		1	2.05405405405405	0
606	606	fabA	Not annotated	sp|P0A6Q3|FABA_ECOLI;sp|C4ZQ80|FABA_ECOBW;sp|B1X8Q8|FABA_ECODH	1	2.59318826868496	0
607	607	fabB	Not annotated	sp|P0A953|FABB_ECOLI	1	2.06617647058824	1
608	608	fabD	Not annotated	sp|P0AAI9|FABD_ECOLI	1	1.3926453143535	0
609	609	fabF	Not annotated	sp|P0AAI5|FABF_ECOLI	1	2.13464526152253	0
610	610	fabG	Not annotated	sp|P0AEK2|FABG_ECOLI	1	0.8248868778280541	0
611	611	fabH	Not annotated	sp|P0A6R0|FABH_ECOLI	1	1.85840707964602	0
612	612	fabH	Not annotated	sp|P0A6R0|FABH_ECOLI	1	1.25206611570248	0
613	613	fabI	Not annotated	sp|P0AEK4|FABI_ECOLI	1	1.70578443612151	0
614	614	fabR	Regulation		1	0.7188969645147499	0
615	615	fabZ	Not annotated	sp|P0A6Q6|FABZ_ECOLI;sp|C4ZRS2|FABZ_ECOBW;sp|B1XD49|FABZ_ECODH	1	2.1637168141592897	0
616	616	fadA	Not annotated		1	1.50990990990991	0
617	617	fadB	Metabolism		1	2.07751027598356	0
618	618	fadD	Not annotated		1	0.800118098612341	0
619	619	fadE	Not annotated	sp|Q47146|FADE_ECOLI	1	2.47377622377622	0
620	620	fadH	Not annotated		1	0.9392265193370172	0
621	621	fadL	Not annotated	sp|P10384|FADL_ECOLI	1	2.15442561205273	1
622	622	fadR	Not annotated	sp|P0A8V6|FADR_ECOLI;sp|C4ZTM8|FADR_ECOBW;sp|B1XA74|FADR_ECODH	1	0.774583963691377	0
623	623	fbaA	Not annotated		1	0.722067039106145	0
624	624	fbaB	Metabolism		1	1.2759562841530099	0
625	625	fbp	Not annotated		1	1.10321864594895	0
626	626	fcl	Not annotated		1	4.9428571428571395	1
627	627	fdhD	Not annotated		1	2.89130434782609	0
628	628	fdhE	Not annotated	sp|P13024|FDHE_ECOLI;sp|C5A059|FDHE_ECOBW;sp|B1XB59|FDHE_ECODH	1	1.21722846441948	0
629	629	fdnG	Not annotated		1	5.22222222222222	0
630	630	fdnG	Not annotated		1	1.81294964028777	0
631	631	fdnH	Not annotated		1	2.53947368421053	0
632	632	fdnI	Not annotated		1	2.31531531531532	0
633	633	fdoG	Not annotated		1	0.985005767012687	1
634	634	fdoH	Not annotated		1	0.554474708171206	0
635	635	fdoI	Not annotated		1	0.677734375	0
636	636	fdrA	Not annotated		1	3.10869565217391	1
637	637	fdx	Not annotated		1	4.3404255319148906	0
638	638	feaB	Not annotated		1	2.37209302325581	0
639	639	feaR	Not annotated		1	0.450359712230216	0
640	640	fecA	Not annotated		1	1.86336633663366	0
641	641	fecB	Not annotated	sp|P15028|FECB_ECOLI	1	1.9700598802395202	0
642	642	fecC	Not annotated		1	1.96190476190476	0
643	643	fecD	Not annotated		1	3.02898550724638	0
644	644	fecE	Not annotated		1	1.98684210526316	0
645	645	fecI	Not annotated		1	5.958762886597941	1
646	646	fecR	Not annotated		1	6.40229885057471	0
647	647	feoA	Not annotated		1	4.54166666666667	0
648	648	feoB	Not annotated		1	2.00569800569801	0
649	649	fepA	Not annotated	sp|P05825|FEPA_ECOLI	1	5.00606060606061	0
650	650	fepB	Not annotated		1	13.5409836065574	0
651	651	fepC	Transport		1	10.88	0
652	652	fepD	Not annotated		1	10.26	1
653	653	fepE	Not annotated		1	2.96969696969697	0
654	654	fepG	Not annotated		1	10.692307692307699	0
655	655	fes	Not annotated		1	9.97752808988764	0
656	656	ffh	Not annotated		1	1.54953000723066	0
657	657	fhiA	Not annotated		1	2.46323529411765	0
658	658	fhlA	Not annotated		1	2.22983870967742	0
659	659	fhuA	Not annotated	sp|P06971|FHUA_ECOLI	1	13.6864197530864	0
660	660	fhuB	Not annotated		1	1.9655172413793105	0
661	661	fhuC	Not annotated	sp|P07821|FHUC_ECOLI	1	5.344262295081969	0
662	662	fhuD	Not annotated		1	5.584905660377362	0
663	663	fhuE	Not annotated		1	5.54751131221719	1
664	664	fhuF	Not annotated		1	23.2967032967033	0
665	665	fic	Not annotated		1	0.946236559139785	0
666	666	fieF	Not annotated		1	1.97463768115942	0
667	667	fimA	Not annotated		1	0.225165562913907	0
668	668	fimB	Not annotated		1	2.14028776978417	0
669	669	fimC	Membrane/cell wall	sp|P31697|FIMC_ECOLI	1	1.2896551724137901	1
670	670	fimD	Membrane/cell wall		1	1.83296703296703	1
671	671	fimE	Not annotated		1	1.89655172413793	0
672	672	fimF	Not annotated		1	2.109375	0
673	673	fimG	Not annotated		1	1.625	0
674	674	fimH	Not annotated		1	1.65714285714286	0
675	675	fimI	Not annotated		1	1.46666666666667	0
676	676	fimZ	Not annotated		1	3.08823529411765	0
677	677	fis	Not annotated	sp|P0A6R3|FIS_ECOLI;sp|C4ZSZ7|FIS_ECOBW;sp|B1XHN0|FIS_ECODH	1	6.786885245901638	0
678	678	fiu	Not annotated	sp|P75780|FIU_ECOLI	1	8.82962962962963	1
679	679	fixA	Not annotated		1	4.04347826086957	0
680	680	fixB	Not annotated		1	3.36111111111111	0
681	681	fixC	Metabolism		1	2.7126436781609202	0
682	682	fixX	Not annotated		1	1.25	0
683	683	fklB	Not annotated		1	2.40301003344482	0
684	684	fkpA	Not annotated		1	1.0768636539204302	0
685	685	fkpB	Not annotated		1	2.63725490196078	0
686	686	fldA	Not annotated		1	2.5768786127167598	0
687	687	fldB	Not annotated		1	1.73706004140787	0
688	688	flgA	Not annotated		1	2.02857142857143	0
689	689	flgB	Not annotated		1	0.136212624584718	0
690	690	flgC	Not annotated		1	0.563636363636364	0
691	691	flgD	Not annotated		1	0.8253968253968249	0
692	692	flgE	Not annotated		1	1.17032967032967	0
693	693	flgF	Not annotated		1	1.25806451612903	0
694	694	flgG	Not annotated		1	1.20224719101124	0
695	695	flgH	Not annotated	sp|P0A6S0|FLGH_ECOLI;sp|C4ZS19|FLGH_ECOBW;sp|B1X9J2|FLGH_ECODH	1	2.2727272727272703	0
696	696	flgI	Not annotated		1	1.98684210526316	0
697	697	flgJ	Not annotated		1	2.32876712328767	0
698	698	flgK	Not annotated		1	2.4901960784313704	0
699	699	flgK	Not annotated		1	2.27027027027027	0
700	700	flgL	Not annotated		1	1.9549549549549496	0
701	701	flgM	Not annotated	sp|P0AEM4|FLGM_ECOLI	1	1.6	0
702	702	flgN	Not annotated		1	2.06666666666667	0
703	703	flhA	Not annotated		1	2.9894179894179906	0
704	704	flhB	Not annotated		1	1.7821782178217802	0
705	705	flhC	Not annotated		1	2.47933884297521	0
706	706	flhD	Not annotated		1	0.24585635359115998	0
707	707	flhE	Not annotated		1	3.17647058823529	0
708	708	fliA	Flagella		1	0.319767441860465	0
709	709	fliC	Flagella	sp|P04949|FLIC_ECOLI	1	0.9107883817427392	0
710	710	fliD	Flagella		1	4.0454545454545485	0
711	711	fliE	Flagella		1	1.98333333333333	0
712	712	fliF	Flagella		1	2.3594771241830097	0
713	713	fliG	Flagella		1	1.11428571428571	0
714	714	fliH	Flagella		1	2.05084745762712	0
715	715	fliI	Flagella		1	3.0	0
716	716	fliJ	Flagella		1	2.05882352941176	0
717	717	fliK	Flagella		1	2.5473684210526297	0
718	718	fliL	Flagella		1	1.19047619047619	1
719	719	fliM	Flagella		1	1.8796992481203	0
720	720	fliN	Flagella		1	2.8947368421052597	0
721	721	fliO	Flagella		1	3.8333333333333295	0
722	722	fliP	Flagella		1	2.86440677966102	1
723	723	fliQ	Flagella		1	6.66666666666667	0
724	724	fliR	Flagella		1	3.22033898305085	0
725	725	fliS	Flagella		1	3.25	0
726	726	fliT	Flagella		1	4.142857142857141	0
727	727	fliY	Flagella	sp|P0AEM9|FLIY_ECOLI	1	1.8363636363636398	0
728	728	fliZ	Regulation		1	3.76190476190476	0
729	729	flk	Not annotated		1	3.83870967741935	0
730	730	flu	Membrane/cell wall		1	3.6048387096774195	1
731	731	flxA	Not annotated		1	4.3846153846153815	0
732	732	fmt	Not annotated	sp|P23882|FMT_ECOLI;sp|C4ZUE2|FMT_ECOBW;sp|B1X6E0|FMT_ECODH	1	1.33542713567839	0
733	733	fnr	Not annotated	sp|P0A9E5|FNR_ECOLI	1	2.78271918678526	0
734	734	focA	Transport	sp|P0AC23|FOCA_ECOLI	1	0.11262918199334401	0
735	735	focB	Not annotated		1	4.20588235294118	0
736	736	folB	Not annotated		1	2.85714285714286	0
737	737	folC	Not annotated	sp|P08192|FOLC_ECOLI	1	1.71785714285714	0
738	738	folD	Not annotated	sp|P24186|FOLD_ECOLI;sp|C4ZUX7|FOLD_ECOBW;sp|B1XGC7|FOLD_ECODH	1	1.9812734082396999	1
739	739	folE	Not annotated		1	1.3589743589743601	0
740	740	folK	Not annotated		1	2.81944444444444	0
741	741	folM	Not annotated		1	4.75	0
742	742	folP	Not annotated		1	1.60204081632653	0
743	743	folX	Not annotated	sp|P0AC19|FOLX_ECOLI	1	3.816091954022992	1
744	744	fpr	Not annotated		1	2.37984496124031	0
745	745	frc	Not annotated		1	4.03174603174603	0
746	746	frdA	Not annotated	sp|P00363|FRDA_ECOLI	1	0.136709875718295	0
747	747	frdB	Metabolism		1	0.10084925690021199	0
748	748	frdC	Not annotated		1	0.0905044510385757	0
749	749	frdD	Not annotated		1	0.0710059171597633	0
750	750	fre	Not annotated	sp|P0AEN1|FRE_ECOLI	1	0.430894308943089	0
751	751	frlA	Not annotated		1	2.49166666666667	0
752	752	frlB	Not annotated		1	2.38888888888889	0
753	753	frlC	Not annotated	sp|P45541|FRLC_ECOLI	1	2.4222222222222203	0
754	754	frlD	Not annotated		1	2.3877551020408196	0
755	755	frlR	Not annotated		1	2.89171974522293	0
756	756	frmA	Not annotated	sp|P25437|FRMA_ECOLI	1	1.29238329238329	0
757	757	frmB	Not annotated		1	0.7348314606741569	0
758	758	frmR	Not annotated	sp|P0AAP3|FRMR_ECOLI	1	0.929411764705882	0
759	759	frr	Not annotated		1	1.09375	0
760	760	frsA	Not annotated	sp|P04335|FRSA_ECOLI;sp|C4ZT96|FRSA_ECOBW;sp|B1XDY2|FRSA_ECODH	1	1.8602941176470602	0
761	761	fruA	Not annotated		1	8.80412371134021	0
762	762	fruB	Transport		1	61.0285714285714	1
763	763	fruK	Not annotated		1	18.0819672131148	0
764	764	fruR	Not annotated		1	0.861618798955614	0
765	765	frvA	Not annotated		1	3.85	0
766	766	frvB	Transport		1	2.8191489361702105	0
767	767	frvR	Not annotated		1	4.36274509803922	0
768	768	frvX	Not annotated		1	2.7916666666666696	0
769	769	frwB	Not annotated		1	1.63235294117647	0
770	770	frwC	Not annotated		1	2.5673076923076903	0
771	771	frwD	Not annotated		1	3.7666666666666697	0
772	772	fsaA	Not annotated	sp|P78055|FSAA_ECOLI	1	1.31333333333333	0
773	773	fsaB	Not annotated		1	2.0	0
774	774	fsr	Not annotated		1	1.6046511627906999	0
775	775	ftn	Not annotated		1	0.135721393034826	0
776	776	ftsA	Not annotated	sp|P0ABH0|FTSA_ECOLI	1	1.40861027190332	0
777	777	ftsB	Not annotated	sp|P0A6S5|FTSB_ECOLI;sp|C4ZZQ2|FTSB_ECOBW;sp|B1XCS4|FTSB_ECODH	1	3.14406779661017	0
778	778	ftsE	Not annotated	sp|P0A9R7|FTSE_ECOLI	1	0.89544235924933	0
