	NCBI_GENE_ID	Unnamed: 1	St1_trans	St2_trans	St3_trans	St4_trans	St5_trans	function	evidence_codes	figfam	Protein IDs	St7_prot	St8_prot	St9_prot	Gene_ID	Final_name	St1_muts	St2_muts	St3_muts	St4_muts	St5_muts
90	ampG	fig|1005566.5.peg.1103	1.7906976744186	2.06459948320413	1.48837209302326	1.71317829457364	0.816537467700258	AmpG permease	isu;Recycling_of_Peptidoglycan_Amino_Acids	FIG00003406						ampG	0	0	0	0	0
91	ampH	fig|1005566.5.peg.1044	0.699814126394052	0.694237918215613	0.532527881040892	0.66728624535316	0.892193308550186	Penicillin-binding protein AmpH	isu;Peptidoglycan_Crosslinking_of_Peptide_Stems	FIG00004213						ampH	0	0	0	0	0
92	amtB	fig|1005566.5.peg.1123	1.88381742738589	3.36099585062241	1.40663900414938	1.69294605809129	1.3195020746888	Ammonium transporter	icw(1);Ammonia_assimilation	FIG00004764						amtB	0	1	1	1	1
93	amyA	fig|1005566.5.peg.2611	1.61092150170648	2.0580204778157	0.832764505119454	1.2320819112628	1.35836177474403	Cytoplasmic alpha-amylase (EC 3.2.1.1)	isu;Maltose_and_Maltodextrin_Utilization	FIG00002066						amyA	0	0	0	0	0
94	ansA	fig|1005566.5.peg.2450	3.125	3.57421875	2.16015625	3.61328125	0.8046875	L-asparaginase I, cytoplasmic (EC 3.5.1.1)	isu;Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis							ansA	0	0	0	0	0
95	ansB	fig|1005566.5.peg.3644	0.0967411354785817	0.105554416888707	0.0420168067226891	0.0698913711826194	1.00122976019676	L-asparaginase (EC 3.5.1.1)	isu;Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis	FIG00000376						ansB	0	0	0	0	0
96	ansP	fig|1005566.5.peg.2131	7.41803278688525	6.49180327868853	2.01639344262295	3.66393442622951	1.9672131147541	L-asparagine permease	ff	FIG00554902						ansP	0	0	0	0	0
97	apaG	fig|1005566.5.peg.755	0.903703703703704	1.03333333333333	1.18148148148148	1.37407407407407	0.774074074074074	ApaG protein	icw(6);EC49-61 icw(5);Possible_RNA_modification_and_stress_response_cluster	FIG00001142						apaG	0	0	0	0	0
98	apaH	fig|1005566.5.peg.754	1.71484375	2.4375	2.51171875	2.79296875	1.04296875	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41)	isu;EC49-61 isu;Possible_RNA_modification_and_stress_response_cluster	FIG00020647						apaH	0	0	0	0	0
99	aphA	fig|1005566.5.peg.340	0.445631067961165	0.18252427184466	0.0776699029126214	0.114563106796117	0.630097087378641	NMN phosphatase (EC 3.1.3.5); Class B acid phosphatase precursor (EC 3.1.3.2)	isu;NAD_and_NADP_cofactor_biosynthesis_global	FIG00005192						aphA	0	1	1	1	1
100	appA	fig|1005566.5.peg.1649	1.83333333333333	2.77222222222222	0.85	1.46111111111111	1.16111111111111	Phosphoanhydride phosphohydrolase (EC 3.1.3.2) (pH 2.5 acid phosphatase) (AP) / 4- phytase (EC 3.1.3.26)	isu;Capsular_Polysaccharides_Biosynthesis_and_Assembly	FIG00006267						appA	0	0	0	0	0
101	appB	fig|1005566.5.peg.1648	1.77725118483412	2.99052132701422	0.919431279620853	1.4739336492891	1.37914691943128	Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)	idu(1);Bacterial_RNA-metabolizing_Zn-dependent_hydrolases idu(1);Conserved_gene_cluster_associated_with_Met-tRNA_formyltransferase icw(1);Terminal_cytochrome_d_ubiquinol_oxidases icw(1);Terminal_cytochrome_oxidases	FIG00000390						appB	0	0	0	0	0
102	appC	fig|1005566.5.peg.1647	1.72368421052632	2.57894736842105	0.666666666666667	1.45614035087719	1.01754385964912	Cytochrome d ubiquinol oxidase subunit I (EC 1.10.3.-)	idu(1);Terminal_cytochrome_d_ubiquinol_oxidases idu(1);Terminal_cytochrome_oxidases	FIG00096593	sp|P26459|APPC_ECOLI	2.0	12.0	2.0	appC	appC	0	0	0	0	0
103	appY	fig|1005566.5.peg.1234	0.442583732057416	0.680622009569378	0.269138755980861	0.289473684210526	0.385167464114833	Transcriptional regulator of catabolic arginine decarboxylase (adiA)	icw(1);Arginine_and_Ornithine_Degradation icw(1);Polyamine_Metabolism							appY	0	0	0	0	0
104	apt	fig|1005566.5.peg.1140	3.88888888888889	3.77333333333333	4.32888888888889	3.96444444444444	0.595555555555556	Adenine phosphoribosyltransferase (EC 2.4.2.7)	isu;Purine_conversions isu;cAMP_signaling_in_bacteria	FIG00000277	sp|P69503|APT_ECOLI;sp|C4ZUS3|APT_ECOBW;sp|B1XFQ6|APT_ECODH	1.5	6.0	2.1250000000000004	apt	apt	0	0	0	0	0
105	aqpZ	fig|1005566.5.peg.1542	2.22222222222222	2.74444444444444	1.0	1.66666666666667	1.61111111111111	Aquaporin Z	isu;Osmoregulation	FIG00008396						aqpZ	0	0	0	0	0
106	araA	fig|1005566.5.peg.767	2.71559633027523	3.77064220183486	1.51376146788991	2.02752293577982	2.1743119266055	L-arabinose isomerase (EC 5.3.1.4)	icw(1);L-Arabinose_utilization	FIG00002117						araA	0	0	0	0	0
107	araB	fig|1005566.5.peg.768	3.06666666666667	3.48333333333333	0.858333333333333	2.45	2.1	Ribulokinase (EC 2.7.1.16)	icw(3);L-Arabinose_utilization	FIG00002300						araB	0	0	0	0	0
108	araC	fig|1005566.5.peg.769	3.44444444444444	1.97777777777778	1.06666666666667	1.38666666666667	5.76444444444444	Arabinose operon regulatory protein	isu;L-Arabinose_utilization	FIG00002890						araC	0	0	0	0	0
109	araD	fig|1005566.5.peg.766	3.45945945945946	4.01351351351351	1.06756756756757	1.7972972972973	2.41891891891892	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4)	idu(1);L-ascorbate_utilization_(and_related_gene_clusters) icw(2);L-Arabinose_utilization	FIG00000986						araD	0	0	0	0	0
110	araE	fig|1005566.5.peg.3530	0.686274509803922	0.947712418300654	0.69281045751634	0.581699346405229	1.07352941176471	Arabinose-proton symporter	idu(1);L-Arabinose_utilization	FIG00002070						araE	0	0	0	0	0
111	araF	fig|1005566.5.peg.2586	1.44378698224852	1.82248520710059	0.532544378698225	1.0414201183432	1.4792899408284	L-arabinose-binding periplasmic protein precursor AraF (TC 3.A.1.2.2)	icw(1);L-Arabinose_utilization	FIG00003299						araF	0	0	0	0	0
112	araG	fig|1005566.5.peg.2585	3.37423312883436	4.10429447852761	1.15337423312883	2.57055214723926	2.38036809815951	L-arabinose transport ATP-binding protein AraG (TC 3.A.1.2.2)	isu;L-Arabinose_utilization	FIG00003757						araG	0	0	0	0	0
113	araH	fig|1005566.5.peg.2584	3.70967741935484	4.94354838709677	2.37096774193548	3.90322580645161	2.04838709677419	L-arabinose transport system permease protein (TC 3.A.1.2.2)	icw(2);L-Arabinose_utilization	FIG00004109						araH	0	0	0	0	0
114	araJ	fig|1005566.5.peg.1064	2.21551724137931	3.32758620689655	1.55172413793103	1.73706896551724	1.75431034482759	Protein AraJ precursor	isu;L-Arabinose_utilization	FIG00004917						araJ	0	1	1	1	1
115	arcA	fig|1005566.5.peg.708	2.77040816326531	3.64285714285714	1.93877551020408	2.56122448979592	2.45408163265306	Aerobic respiration control protein arcA	ff	FIG00001701	sp|P0A9Q1|ARCA_ECOLI	0.6666666666666666	2.111111111111111	0.7037037037037037	arcA	arcA	0	0	0	0	0
116	argA	fig|1005566.5.peg.3505	2.48235294117647	3.40588235294118	1.51176470588235	2.43529411764706	2.09411764705882	N-acetylglutamate synthase (EC 2.3.1.1)	isu;Arginine_Biosynthesis_--_gjo isu;Arginine_Biosynthesis_extended	FIG00001206	sp|P0A6C5|ARGA_ECOLI	1.3157894736842106	4.2631578947368425	1.5263157894736843	argA	argA	0	0	0	0	0
117	argB	fig|1005566.5.peg.245	2.14444444444444	3.21111111111111	0.955555555555556	2.14444444444444	1.51111111111111	Acetylglutamate kinase (EC 2.7.2.8)	icw(1);Arginine_Biosynthesis_--_gjo icw(1);Arginine_Biosynthesis_extended	FIG00000383	sp|B1XBC4|ARGB_ECODH;sp|P0A6C8|ARGB_ECOLI;sp|C5A0Q8|ARGB_ECOBW	1.1904761904761905	4.571428571428571	1.380952380952381	argB	argB	0	0	0	0	0
118	argC	fig|1005566.5.peg.244	1.64566929133858	2.67716535433071	1.13385826771654	1.41732283464567	1.34645669291339	N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)	icw(3);Arginine_Biosynthesis_--_gjo icw(3);Arginine_Biosynthesis_extended	FIG00000358	sp|P11446|ARGC_ECOLI	1.1428571428571428	4.071428571428571	1.1428571428571428	argC	argC	0	0	0	0	0
119	argD	fig|1005566.5.peg.3821	1.83333333333333	3.41333333333333	1.90666666666667	2.25333333333333	1.73333333333333	Acetylornithine aminotransferase (EC 2.6.1.11) / N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)	isu;Arginine_Biosynthesis_--_gjo isu;Lysine_Biosynthesis_DAP_Pathway isu;Arginine_Biosynthesis_extended isu;Lysine_Biosynthesis_DAP_Pathway,_GJO_scratch	FIG01303946	sp|P18335|ARGD_ECOLI	1.0392156862745099	2.6470588235294117	0.8627450980392156	argD	argD	0	0	0	0	0
120	argE	fig|1005566.5.peg.243	1.67727272727273	2.08636363636364	1.06818181818182	1.61818181818182	1.32272727272727	Acetylornithine deacetylase (EC 3.5.1.16)	isu;Arginine_Biosynthesis_--_gjo isu;Arginine_Biosynthesis_extended	FIG00020897	sp|P23908|ARGE_ECOLI;sp|C5A0C3|ARGE_ECOBW;sp|B1XBC2|ARGE_ECODH	0.9375	2.4375	1.0	argE	argE	0	1	1	1	1
121	argF	fig|1005566.5.peg.976	2.35365853658537	3.92682926829268	1.73780487804878	2.71951219512195	1.45121951219512	Ornithine carbamoyltransferase (EC 2.1.3.3)	idu(1);Arginine_Biosynthesis_--_gjo idu(1);Arginine_Biosynthesis_extended idu(1);Arginine_and_Ornithine_Degradation idu(1);Arginine_Deiminase_Pathway	FIG00000084						argF	0	0	0	0	0
122	argG	fig|1005566.5.peg.4011	1.72535211267606	2.09154929577465	0.996478873239437	1.4330985915493	1.28169014084507	Argininosuccinate synthase (EC 6.3.4.5)	isu;Arginine_Biosynthesis_--_gjo isu;Arginine_Biosynthesis_extended	FIG00000301						argG	0	0	0	0	0
123	argH	fig|1005566.5.peg.246	1.39779005524862	2.7292817679558	1.34806629834254	1.80662983425414	1.22099447513812	Argininosuccinate lyase (EC 4.3.2.1)	icw(2);Arginine_Biosynthesis_--_gjo icw(2);Arginine_Biosynthesis_extended	FIG00000333						argH	0	0	0	0	0
124	argI	fig|1005566.5.peg.543	2.87610619469027	4.13274336283186	1.13274336283186	2.28318584070796	2.17699115044248	Ornithine carbamoyltransferase (EC 2.1.3.3)	idu(1);Arginine_Biosynthesis_--_gjo idu(1);Arginine_Biosynthesis_extended idu(1);Arginine_and_Ornithine_Degradation idu(1);Arginine_Deiminase_Pathway	FIG00000084						argI	1	1	1	1	1
125	argK	fig|1005566.5.peg.3607	3.375	5.04545454545454	0.943181818181818	2.625	1.63636363636364	putative periplasmic protein kinase ArgK and related GTPases of G3E family	isu;G3E_family_of_P-loop_GTPases_(metallocenter_biosynthesis)							argK	0	0	0	0	0
126	argO	fig|1005566.5.peg.3612	1.35251798561151	2.40287769784173	1.53956834532374	1.33812949640288	0.964028776978417	Arginine exporter protein ArgO	isu;CBSS-316407.3.peg.2816	FIG00003112						argO	0	0	0	0	0
127	argP	fig|1005566.5.peg.3605	1.44020356234097	2.1501272264631	1.66921119592875	1.96437659033079	1.84223918575064	Chromosome initiation inhibitor	isu;LysR-family_proteins_in_Escherichia_coli	FIG00002895	sp|P0A8S1|ARGP_ECOLI;sp|C5A0I6|ARGP_ECOBW;sp|B1XEK1|ARGP_ECODH	1.125	5.25	1.375	argP	argP	0	0	0	0	0
128	argR	fig|1005566.5.peg.3940	1.5171875	1.1921875	0.7875	0.81875	1.18828125	Arginine pathway regulatory protein ArgR, repressor of arg regulon	isu;Arginine_Biosynthesis_--_gjo isu;Arginine_Biosynthesis_extended isu;Arginine_and_Ornithine_Degradation isu;Arginine_Deiminase_Pathway	FIG00003270	sp|P0A6D0|ARGR_ECOLI;sp|C4ZSX5|ARGR_ECOBW;sp|B1XHL0|ARGR_ECODH	1.3333333333333333	9.0	2.6666666666666665	argR	argR	0	0	0	0	0
129	argS	fig|1005566.5.peg.2562	3.95904436860068	4.05233219567691	5.18202502844141	4.12286689419795	1.20250284414107	Arginyl-tRNA synthetase (EC 6.1.1.19)	isu;tRNA_aminoacylation,_Arg	FIG00000088						argS	0	0	0	0	0
130	argT	fig|1005566.5.peg.3005	0.487201365187713	0.395477815699659	0.359641638225256	0.343003412969283	0.66339590443686	Lysine-arginine-ornithine-binding periplasmic protein precursor (TC 3.A.1.3.1)	icw(4);Arginine_and_Ornithine_Degradation	FIG00046179	sp|P09551|ARGT_ECOLI	1.1428571428571428	3.0	0.7857142857142856	argT	argT	0	0	0	0	0
131	argU	fig|1005566.5.rna.45	inf	inf	inf	inf	inf	tRNA-Arg-TCT								argU	0	0	0	0	0
132	argW	fig|1005566.5.rna.76	1.5625	2.09375	1.34375	1.5	0.65625	tRNA-Arg-CCT								argW	0	0	0	0	0
133	argX	fig|1005566.5.rna.7	0.884615384615385	1.19230769230769	2.26923076923077	1.38461538461538	0.538461538461538	tRNA-Arg-CCG	isu;tRNAs							argX	0	0	0	0	0
134	argY	fig|1005566.5.rna.89	1.35609243697479	1.40231092436975	1.68382352941176	1.55567226890756	0.369747899159664	tRNA-Arg-ACG	idu(3);tRNAs							argY	0	0	0	0	0
135	argY	fig|1005566.5.rna.90	0.74390243902439	1.0949741315595	1.68736141906874	1.13008130081301	0.300073909830007	tRNA-Arg-ACG	idu(3);tRNAs							argY	0	0	0	0	0
136	argY	fig|1005566.5.rna.91	0.660079051383399	0.715415019762846	0.932806324110672	0.626482213438735	0.25197628458498	tRNA-Arg-ACG	idu(3);tRNAs							argY	0	0	0	0	0
137	argY	fig|1005566.5.rna.88	0.625	0.795454545454546	1.73579545454545	0.789772727272727	0.417613636363636	tRNA-Arg-ACG	idu(3);tRNAs							argY	0	0	0	0	0
138	arnT	fig|1005566.5.peg.2946	3.19444444444444	4.52777777777778	1.44444444444444	2.90740740740741	2.10185185185185	Polymyxin resistance protein ArnT, undecaprenyl phosphate-alpha-L-Ara4N transferase; Melittin resistance protein PqaB	icw(5);Lipid_A-Ara4N_pathway_(_Polymyxin_resistance_)							arnT	0	0	0	0	0
139	aroA	fig|1005566.5.peg.1575	1.66539923954373	2.33079847908745	1.8745247148289	2.45627376425856	1.24334600760456	5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	isu;Chorismate_Synthesis isu;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	FIG00075970	sp|P0A6D3|AROA_ECOLI;sp|C4ZQ34|AROA_ECOBW;sp|B1X848|AROA_ECODH	0.9333333333333333	3.3	1.0666666666666667	aroA	aroA	0	0	0	0	0
140	aroB	fig|1005566.5.peg.3791	1.52708058124174	1.75429326287979	2.23513870541612	1.91017173051519	1.36988110964333	3-dehydroquinate synthase (EC 4.2.3.4)	isu;Chorismate_Synthesis isu;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate) icw(2);Shikimate_kinase_containing_cluster icw(2);Type_IV_pilus	FIG00000224	sp|P07639|AROB_ECOLI;sp|C4ZUP4|AROB_ECOBW;sp|B1X736|AROB_ECODH	1.0625000000000002	3.1875	1.0	aroB	aroB	0	0	0	0	0
141	aroC	fig|1005566.5.peg.3025	2.67298578199052	2.44549763033175	2.80094786729858	2.69668246445498	1.86255924170616	Chorismate synthase (EC 4.2.3.5)	isu;Chorismate_Synthesis isu;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	FIG00000212	sp|P12008|AROC_ECOLI;sp|C4ZVM2|AROC_ECOBW;sp|B1X9K2|AROC_ECODH	1.0	3.0	1.222222222222222	aroC	aroC	0	0	0	0	0
142	aroD	fig|1005566.5.peg.2373	2.55263157894737	3.17543859649123	1.55263157894737	1.92982456140351	1.73684210526316	3-dehydroquinate dehydratase I (EC 4.2.1.10)	isu;Chorismate_Synthesis isu;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate) icw(1);Quinate_degradation	FIG00001170	sp|P05194|AROD_ECOLI;sp|C4ZYF5|AROD_ECOBW;sp|B1XG01|AROD_ECODH	1.7500000000000002	5.625	1.7500000000000002	aroD	aroD	0	0	0	0	0
143	aroE	fig|1005566.5.peg.3898	1.27232142857143	1.67410714285714	1.12053571428571	1.15625	1.22767857142857	Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	isu;Chorismate_Synthesis isu;Cluster_containing_Alanyl-tRNA_synthetase isu;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	FIG00000022	sp|P15770|AROE_ECOLI;sp|C4ZUD6|AROE_ECOBW;sp|B1X6D4|AROE_ECODH	0.6666666666666666	1.5	0.8333333333333334	aroE	aroE	0	0	0	0	0
144	aroF	fig|1005566.5.peg.3292	1.99645390070922	2.1241134751773	2.06382978723404	2.0886524822695	1.76950354609929	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	icw(2);Chorismate_Synthesis idu(2);Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	FIG00002110	sp|P00888|AROF_ECOLI	0.8666666666666666	2.6	0.7333333333333333	aroF	aroF	0	0	0	0	0
145	aroG	fig|1005566.5.peg.1420	0.738357324301439	1.10414902624894	0.920406435224386	0.843353090601185	1.02455546147333	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	idu(2);Chorismate_Synthesis idu(2);Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	FIG00002110	sp|P0AB91|AROG_ECOLI	1.5897435897435899	4.615384615384615	1.5384615384615385	aroG	aroG	0	0	0	0	0
146	aroH	fig|1005566.5.peg.2385	3.04195804195804	4.12587412587413	3.40909090909091	4.54545454545455	0.972027972027972	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	idu(2);Chorismate_Synthesis idu(2);Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	FIG00002110	sp|P00887|AROH_ECOLI	0.7894736842105263	2.8421052631578947	0.9473684210526316	aroH	aroH	0	0	0	0	0
147	aroL	fig|1005566.5.peg.1057	2.22477064220184	2.20642201834862	1.5045871559633	1.73853211009174	1.18348623853211	Shikimate kinase III (EC 2.7.1.71)	isu;Chorismate_Synthesis isu;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate) icw(3);CBSS-562.2.peg.5158_SK3_including	FIG00146524						aroL	0	0	0	0	0
148	aroM	fig|1005566.5.peg.1059	2.90173410404624	1.97109826589595	1.39306358381503	1.33526011560694	1.91907514450867	AroM protein	icw(2);CBSS-562.2.peg.5158_SK3_including	FIG00003966						aroM	0	0	0	0	0
149	aroP	fig|1005566.5.peg.816	1.65938864628821	2.4410480349345	1.18777292576419	1.41048034934498	1.64628820960699	Aromatic amino acid transport protein AroP	ff	FIG00116138	sp|P15993|AROP_ECOLI	1.2	1.7999999999999998	1.0	aroP	aroP	0	1	1	1	1
150	arpA	fig|1005566.5.peg.294	4.11602209944751	4.01104972375691	1.28176795580111	2.0828729281768	1.80662983425414	Ankyrin-repeat protein A	ff	FIG01321315						arpA	0	0	0	0	0
151	arpB	fig|1005566.5.peg.2401	5.46067415730337	3.31460674157303	1.29213483146067	1.8876404494382	1.25842696629213	FIG00638086: hypothetical protein	ff	FIG00638083						arpB	0	0	0	0	0
152	arpB	fig|1005566.5.peg.2400	4.04109589041096	3.71232876712329	0.671232876712329	1.83561643835616	1.65753424657534	Ankyrin-repeat protein A	ff	FIG01321315						arpB	0	0	0	0	0
153	arsB	fig|1005566.5.peg.3675	3.61111111111111	7.77777777777778	4.38888888888889	6.09722222222222	4.72222222222222	Arsenic efflux pump protein	icw(1);Arsenic_resistance	FIG00081580						arsB	0	0	0	0	0
154	arsC	fig|1005566.5.peg.3674	2.66666666666667	5.75925925925926	2.57407407407407	4.2962962962963	2.57407407407407	Arsenate reductase (EC 1.20.4.1)	idu(2);Transcription_repair_cluster idu(2);CBSS-315749.4.peg.3658 icw(2);Arsenic_resistance idu(2);Anaerobic_respiratory_reductases	FIG00000770						arsC	0	0	0	0	0
155	arsR	fig|1005566.5.peg.3676	1.71428571428571	5.35714285714286	3.5	4.30357142857143	5.80357142857143	Arsenical resistance operon repressor	isu;Arsenic_resistance	FIG01124301						arsR	0	1	1	1	1
156	artI	fig|1005566.5.peg.1530	0.615384615384615	0.783653846153846	0.451923076923077	0.466346153846154	0.461538461538462	Arginine ABC transporter, periplasmic arginine-binding protein ArtI	icw(4);Arginine_and_Ornithine_Degradation	FIG00027469	sp|P30859|ARTI_ECOLI	0.6956521739130435	3.1304347826086953	1.0434782608695652	artI	artI	0	0	0	0	0
157	artJ	fig|1005566.5.peg.1527	1.97560975609756	2.15853658536585	0.603658536585366	1.32926829268293	0.902439024390244	Arginine ABC transporter, periplasmic arginine-binding protein ArtJ	icw(1);Arginine_and_Ornithine_Degradation	FIG00137491	sp|P30860|ARTJ_ECOLI	1.1914893617021278	3.127659574468085	1.148936170212766	artJ	artJ	0	0	0	0	0
158	artM	fig|1005566.5.peg.1528	0.766536964980545	1.20622568093385	1.01556420233463	1.04669260700389	0.77431906614786	Arginine ABC transporter, permease protein ArtM	icw(2);Arginine_and_Ornithine_Degradation	FIG00002747						artM	0	0	1	1	1
159	artQ	fig|1005566.5.peg.1529	0.861635220125786	1.54088050314465	0.635220125786164	1.14465408805031	0.968553459119497	Arginine ABC transporter, permease protein ArtQ	isu;Arginine_and_Ornithine_Degradation	FIG00002732						artQ	0	0	1	1	1
160	ascB	fig|1005566.5.peg.3400	2.87341772151899	4.03164556962025	1.36075949367089	2.45569620253165	1.90506329113924	6-phospho-beta-glucosidase ascB (EC 3.2.1.86)	icw(2);Beta-Glucoside_Metabolism	FIG00005775						ascB	0	0	0	0	0
161	ascF	fig|1005566.5.peg.3399	3.0	3.66086956521739	2.02608695652174	2.60869565217391	2.65217391304348	PTS system, arbutin-, cellobiose-, and salicin-specific IIBC component (EC 2.7.1.69)	icw(1);Beta-Glucoside_Metabolism	FIG00005470						ascF	0	0	0	0	0
162	ascG	fig|1005566.5.peg.3398	2.26890756302521	2.87394957983193	1.5672268907563	1.84873949579832	1.42857142857143	AscBF operon repressor	isu;Beta-Glucoside_Metabolism	FIG00007414						ascG	0	0	0	0	0
163	asd	fig|1005566.5.peg.3747	0.526008182349503	0.705435417884278	0.702513150204559	0.765049678550555	1.07773232028054	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	idu(1);Lysine_Biosynthesis_DAP_Pathway idu(1);Lysine_Biosynthesis_DAP_Pathway,_GJO_scratch idu(1);Threonine_and_Homoserine_Biosynthesis	FIG00026137						asd	0	0	0	0	0
164	aslA	fig|1005566.5.peg.87	1.91037735849057	2.55188679245283	1.18867924528302	1.73584905660377	1.66509433962264	Arylsulfatase (EC 3.1.6.1)	icw(1);Alkanesulfonate_assimilation idu(1);Galactosylceramide_and_Sulfatide_metabolism idu(1);Steroid_sulfates							aslA	0	0	0	0	0
165	aslB	fig|1005566.5.peg.86	1.92817679558011	2.06077348066298	0.950276243093923	1.51381215469613	1.18232044198895	Putative arylsulfatase regulatory protein	idu(1);Alkanesulfonate_assimilation	FIG00140093						aslB	0	0	0	0	0
166	asmA	fig|1005566.5.peg.2742	0.748086290883786	0.944328462073765	0.846207376478775	1.01391788448156	1.5205288796103	A/G-specific adenine glycosylase (EC 3.2.2.-)	idu(1);DNA_repair,_bacterial idu(1);CBSS-176280.1.peg.1561	FIG00000395	sp|P28249|ASMA_ECOLI	2.0	0.0	0.5	asmA	asmA	0	0	0	0	0
167	asnA	fig|1005566.5.peg.41	1.01913875598086	1.44019138755981	1.02392344497608	1.00956937799043	1.13875598086124	Aspartate--ammonia ligase (EC 6.3.1.1)	isu;Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis isu;CBSS-262728.1.peg.1737	FIG00001406	sp|P00963|ASNA_ECOLI;sp|C4ZZ22|ASNA_ECOBW;sp|B1X9X2|ASNA_ECODH	1.0	2.5	0.7222222222222222	asnA	asnA	0	0	0	0	0
